,artist_id,name,genres,popularity,followers,track_id,track_name,release_date,release_date_precision,album_len,duration_ms,explicit,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Genre,Map
5971,2aS6jYh7ysTL1ZUsHneNgM,Berlin,"new romantic,new wave pop,synthpop",58.0,511168.0,2a2M4Zh4drzHJ7Yl2nxM04,No More Words,1984-01-01,day,12.0,235000.0,False,43.0,0.753,0.454,0.0,-14.129,1.0,0.0537,0.0319,3.6e-05,0.536,0.798,130.704,4.0,['Pop'],True
5972,2aS6jYh7ysTL1ZUsHneNgM,Berlin,"new romantic,new wave pop,synthpop",58.0,511168.0,0PJHmzxHNDCU4vh0W4aHYT,No More Words,2007-01-01,day,2.0,230986.0,False,36.0,0.708,0.735,5.0,-4.227,1.0,0.0418,0.00104,2.62e-06,0.0668,0.747,130.958,4.0,['Pop'],True
5973,2aS6jYh7ysTL1ZUsHneNgM,Berlin,"new romantic,new wave pop,synthpop",58.0,511168.0,3IPIZVGAHl2BqKy0JJdbdf,Sex (I'm A...),1982-10-01,day,8.0,308600.0,False,36.0,0.653,0.358,2.0,-19.537,1.0,0.0424,0.0466,0.0148,0.0774,0.72,139.117,4.0,['Pop'],True
5974,2aS6jYh7ysTL1ZUsHneNgM,Berlin,"new romantic,new wave pop,synthpop",58.0,511168.0,5a1fGiptLjHn2L3qDFqzzy,Masquerade,1982-10-01,day,8.0,248106.0,False,34.0,0.537,0.48,5.0,-17.777,1.0,0.0377,0.000786,6.11e-05,0.0927,0.751,153.715,4.0,['Pop'],True
5975,2aS6jYh7ysTL1ZUsHneNgM,Berlin,"new romantic,new wave pop,synthpop",58.0,511168.0,0OfJYf8lOOW56kXEfiGnG4,Sex (I'm A) - Re-Recorded,2004,year,12.0,313800.0,False,28.0,0.622,0.692,2.0,-9.988,1.0,0.04,0.00071,0.00505,0.0743,0.758,139.221,4.0,['Pop'],True
5976,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop,country,country dawn",69.0,2273041.0,5fdhThPDe6jQQDqCyWrdAn,Jolene,1974,year,14.0,161533.0,False,76.0,0.674,0.537,1.0,-10.971,0.0,0.0363,0.566,0.0,0.131,0.809,110.578,4.0,['Country'],True
5977,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop,country,country dawn",69.0,2273041.0,4mnOVRRXsaqg9Nb041xR8u,Islands in the Stream,2009-10-30,day,99.0,249360.0,False,74.0,0.592,0.473,8.0,-9.834,1.0,0.0354,0.681,0.0,0.0732,0.741,203.989,4.0,['Country'],True
5978,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop,country,country dawn",69.0,2273041.0,4w3tQBXhn5345eUXDGBWZG,9 to 5,1980,year,10.0,162466.0,False,79.0,0.554,0.783,6.0,-5.852,1.0,0.0457,0.416,1.54e-06,0.631,0.813,105.39,4.0,['Country'],True
5979,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop,country,country dawn",69.0,2273041.0,1Fl4vSE3PegDGtkNL7JXNl,Wrecking Ball,2023-10-20,day,1.0,235053.0,False,71.0,0.514,0.573,6.0,-5.367,1.0,0.041,0.333,0.0,0.113,0.22,119.904,4.0,['Country'],True
5980,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop,country,country dawn",69.0,2273041.0,77bNe6jYY8yHdP7orXrz5I,I Will Always Love You,1974,year,14.0,176093.0,False,62.0,0.446,0.142,9.0,-13.498,1.0,0.0335,0.96,0.00114,0.101,0.156,135.724,4.0,['Country'],True
5981,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop,country,country dawn",69.0,2273041.0,6H7nDglS6xWpRidbhMwI2L,Here You Come Again,1977-10-03,day,10.0,179491.0,False,68.0,0.585,0.511,1.0,-9.37,1.0,0.0391,0.647,0.007,0.0392,0.552,105.898,4.0,['Country'],True
5982,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop,country,country dawn",69.0,2273041.0,1l2Xmg54EUr3TDzNIaCr1z,Coat of Many Colors,1971,year,10.0,183666.0,False,62.0,0.624,0.257,5.0,-13.341,1.0,0.0444,0.93,7.56e-05,0.138,0.681,85.617,4.0,['Country'],True
5983,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop,country,country dawn",69.0,2273041.0,27876bQcDNkZhWqvF0zfFN,Wildflowers - 2015 Remaster,1987-03-03,day,11.0,216573.0,False,57.0,0.609,0.368,10.0,-13.338,1.0,0.0294,0.762,6.28e-06,0.335,0.618,90.373,4.0,['Country'],True
5984,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57.0,800124.0,5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,1981-03-13,day,13.0,194120.0,False,74.0,0.727,0.834,2.0,-5.851,1.0,0.0496,0.165,0.0,0.105,0.816,131.7,4.0,"['Metal', 'Rock', 'Pop']",True
5985,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57.0,800124.0,1syhTK7LlvpeWdZNsZARP0,Don't Talk to Strangers,1982-03-23,day,12.0,180360.0,False,55.0,0.799,0.714,1.0,-9.472,0.0,0.0421,0.286,0.0,0.145,0.67,123.207,4.0,"['Metal', 'Rock', 'Pop']",True
5986,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57.0,800124.0,2L51ByCm8ugVheFc8UklzS,I've Done Everything for You,1981-03-13,day,13.0,197053.0,False,48.0,0.594,0.898,4.0,-4.796,1.0,0.0452,0.0231,0.0,0.0627,0.808,161.512,4.0,"['Metal', 'Rock', 'Pop']",True
5987,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57.0,800124.0,1FSkS6h2UVI2LGAXlOYzcY,"Love Somebody - from ""Hard to Hold"" - Original Soundtrack",1984-04-07,day,10.0,213986.0,False,45.0,0.566,0.892,4.0,-4.698,1.0,0.0339,0.0151,0.000406,0.0873,0.71,138.569,4.0,"['Metal', 'Rock', 'Pop']",True
5988,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57.0,800124.0,09gHUy89ZYvZm2M89pldIt,Jessie's Girl,2019-04-26,day,12.0,194876.0,False,43.0,0.613,0.797,2.0,-3.813,1.0,0.0497,0.0332,0.0,0.201,0.672,131.018,4.0,"['Metal', 'Rock', 'Pop']",True
5989,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57.0,800124.0,2r3KsOSz0BvLkzsGUy5YdV,Celebrate Youth,1985-07-01,day,11.0,232840.0,False,39.0,0.61,0.895,0.0,-12.273,0.0,0.0411,0.00265,0.000394,0.404,0.75,109.663,4.0,"['Metal', 'Rock', 'Pop']",True
5990,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57.0,800124.0,0q9kwsDddMpLd5PVctArlK,Love Is Alright Tonite,1981-03-13,day,13.0,207866.0,False,36.0,0.453,0.891,0.0,-4.851,1.0,0.069,0.00813,2.73e-06,0.353,0.8,158.905,4.0,"['Metal', 'Rock', 'Pop']",True
5991,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57.0,800124.0,6VtP2yma4hAdriyLHAunYN,Affair of the Heart,1981,year,14.0,227213.0,False,35.0,0.636,0.907,9.0,-5.96,0.0,0.0429,0.135,1.16e-06,0.0989,0.465,129.063,4.0,"['Metal', 'Rock', 'Pop']",True
5992,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57.0,800124.0,3xzG8qpVEEm80Y4UWMzUPy,Human Touch,1981,year,14.0,235093.0,False,32.0,0.74,0.881,2.0,-4.666,1.0,0.0503,0.0413,2.63e-05,0.0364,0.9,134.622,4.0,"['Metal', 'Rock', 'Pop']",True
5993,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57.0,800124.0,3QcDkPzM4bx6CVZYr8Il1Z,"Taxi Dancing - from ""Hard to Hold"" - Original Soundtrack",1984-04-07,day,10.0,226146.0,False,18.0,0.692,0.567,0.0,-8.9,1.0,0.0262,0.366,0.0,0.073,0.491,113.975,4.0,"['Metal', 'Rock', 'Pop']",True
5994,3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,54.0,42357.0,1mCsF9Tw4AkIZOjvZbZZdT,Break My Stride,1983-03-19,day,9.0,184480.0,False,75.0,0.917,0.588,10.0,-11.047,1.0,0.0607,0.195,0.0,0.0914,0.828,110.077,4.0,['Pop'],True
5995,3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,54.0,42357.0,5aiDiU1POBDI736ktOtjRJ,The Kid's American,1983-03-19,day,9.0,276240.0,False,34.0,0.815,0.718,9.0,-11.287,0.0,0.0482,0.0988,8.65e-05,0.031,0.883,108.719,4.0,['Pop'],True
5996,3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,54.0,42357.0,4GyEcqw7UGwfacu6z4uDro,I Don't Speak The Language,1983-03-19,day,9.0,287240.0,False,25.0,0.719,0.497,6.0,-15.875,1.0,0.0351,0.378,0.517,0.0814,0.481,118.341,4.0,['Pop'],True
5997,3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,54.0,42357.0,24cU2htSCxpp2JOkeb2AfB,World Of The Rich And Famous,1983-03-19,day,9.0,283160.0,False,24.0,0.833,0.528,2.0,-12.297,1.0,0.0821,0.412,5.63e-06,0.13,0.824,119.802,4.0,['Pop'],True
5998,3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,54.0,42357.0,23Ri19vBvEfZ7bIhtet7Ed,Love Above The Ground Floor,1983-03-19,day,9.0,254106.0,False,22.0,0.832,0.522,2.0,-11.953,1.0,0.0542,0.158,1.04e-05,0.301,0.779,123.491,4.0,['Pop'],True
5999,3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,54.0,42357.0,61IxwO90BPvv2KSfMJlYRU,I Don't Speak The Language (Reprise),1983-03-19,day,9.0,84920.0,False,20.0,0.679,0.711,6.0,-16.35,1.0,0.0547,0.653,0.92,0.194,0.127,118.457,4.0,['Pop'],True
6000,3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,54.0,42357.0,5gJjJZlH5quP8whbBOf3KB,Lightning Rod,2016-07-06,day,1.0,224907.0,True,19.0,0.604,0.857,11.0,-2.907,0.0,0.0615,0.0887,0.0,0.106,0.88,156.131,4.0,['Pop'],True
6001,3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,54.0,42357.0,57gpKpctE1L84mxG1JMRTe,I Was There,1983-03-19,day,9.0,181973.0,False,18.0,0.644,0.852,9.0,-10.639,1.0,0.0604,0.0362,0.000867,0.255,0.772,157.084,4.0,['Pop'],True
6002,3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,54.0,42357.0,62U6dwvmvR8Y56e8Rvsurm,Dreams Keep Bringing You Back,1983-03-19,day,9.0,277440.0,False,17.0,0.627,0.377,0.0,-15.58,1.0,0.0341,0.151,0.000142,0.1,0.492,89.062,4.0,['Pop'],True
6003,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66.0,4108275.0,7dQC53NiYOY9gKg3Qsu2Bs,All Out of Love,1980-02-25,day,10.0,243000.0,False,75.0,0.513,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.383,4.0,['Rock'],True
6004,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66.0,4108275.0,01MXkFA8sL7at6txavDErt,Making Love Out of Nothing at All,2018-02-02,day,15.0,341746.0,False,73.0,0.388,0.72,7.0,-5.541,1.0,0.033,0.202,0.000288,0.283,0.554,141.283,4.0,['Rock'],True
6005,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66.0,4108275.0,6MfVSA5iKBPHzo6RGARjL0,Lost In Love,1980-02-25,day,10.0,233866.0,False,69.0,0.583,0.316,7.0,-19.292,1.0,0.0315,0.425,5.67e-05,0.11,0.436,114.362,4.0,['Rock'],True
6006,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66.0,4108275.0,5PihYbt4uNnVt68l5D1SGb,Goodbye,1993-05-07,day,10.0,242853.0,False,69.0,0.401,0.531,3.0,-6.991,1.0,0.0301,0.223,1.51e-05,0.149,0.173,130.651,4.0,['Rock'],True
6007,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66.0,4108275.0,09bRmFRViBORKQ2miwp04P,Even the Nights Are Better,1982-06-01,day,10.0,237106.0,False,67.0,0.434,0.507,5.0,-10.422,1.0,0.0358,0.565,0.0,0.161,0.236,115.309,4.0,['Rock'],True
6008,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66.0,4108275.0,38mMrNPAJKXMBK2l9actEA,Here I Am (Just When I Thought I Was Over You),1981,year,10.0,230400.0,False,66.0,0.344,0.466,0.0,-8.453,1.0,0.0255,0.534,1.61e-05,0.569,0.132,137.974,4.0,['Rock'],True
6009,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66.0,4108275.0,6OxnToSgslbtjJuNSKSdDQ,Every Woman in the World,1980-02-25,day,10.0,209600.0,False,65.0,0.393,0.312,9.0,-16.918,1.0,0.0366,0.307,0.0,0.134,0.362,156.361,4.0,['Rock'],True
6010,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66.0,4108275.0,0aW5JH6RnfTv5cGvPS3cca,Without You,1991-07-19,day,10.0,272626.0,False,67.0,0.371,0.509,5.0,-6.426,1.0,0.0302,0.123,0.000964,0.381,0.291,128.618,4.0,['Rock'],True
6011,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66.0,4108275.0,6gAhuDvn8Ef6P710UMze9W,Lonely Is the Night,1986-02-01,day,11.0,249066.0,False,63.0,0.565,0.412,7.0,-14.092,1.0,0.0242,0.298,6.91e-06,0.206,0.351,83.19,4.0,['Rock'],True
6012,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66.0,4108275.0,3FDAd5vW4P7xe1GBNOLyfD,The One That You Love,1981,year,10.0,259000.0,False,63.0,0.396,0.479,5.0,-8.072,1.0,0.0268,0.728,9.51e-06,0.102,0.184,109.973,4.0,['Rock'],True
6013,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",61.0,3579576.0,5XcZRgJv3zMhTqCyESjQrF,Poison,1989-07-25,day,10.0,270080.0,False,76.0,0.28,0.908,2.0,-5.509,0.0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,4.0,"['Metal', 'Rock', 'Punk']",True
6014,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",61.0,3579576.0,5Z8EDau8uNcP1E8JvmfkZe,School's Out,1972,year,9.0,210106.0,False,70.0,0.294,0.745,5.0,-9.138,1.0,0.0461,0.05,0.125,0.676,0.347,134.364,4.0,"['Metal', 'Rock', 'Punk']",True
6015,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",61.0,3579576.0,5D2eCwqbHcqOnfHOCM6TnV,No More Mr. Nice Guy,1973,year,24.0,187893.0,False,63.0,0.498,0.515,11.0,-11.985,0.0,0.0395,0.0936,0.0,0.1,0.616,127.761,4.0,"['Metal', 'Rock', 'Punk']",True
6016,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",61.0,3579576.0,3YU9X8ryOR20beT7wOlDIJ,I'm Eighteen,1971,year,9.0,180760.0,False,62.0,0.618,0.413,4.0,-14.164,0.0,0.0302,0.249,0.0517,0.131,0.531,97.84,4.0,"['Metal', 'Rock', 'Punk']",True
6017,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",61.0,3579576.0,7LDTB4kVmrLCU5TqKjZnzm,Feed My Frankenstein,1991-07-02,day,12.0,284693.0,False,59.0,0.531,0.917,0.0,-8.033,1.0,0.0554,0.00362,0.000347,0.239,0.393,101.829,4.0,"['Metal', 'Rock', 'Punk']",True
6018,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",61.0,3579576.0,1JyNPbzE7t1RUsbpiryGHJ,I'm Always Chasing Rainbows,1976-01-01,day,11.0,128333.0,False,57.0,0.466,0.339,10.0,-13.081,1.0,0.0369,0.305,0.000524,0.202,0.323,113.687,4.0,"['Metal', 'Rock', 'Punk']",True
6019,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",61.0,3579576.0,7gvFV0ndhy4s79EZSGIFXe,Hey Stoopid,1991-07-02,day,12.0,273933.0,False,52.0,0.47,0.939,7.0,-7.782,0.0,0.0599,0.00511,0.00102,0.51,0.3,129.896,4.0,"['Metal', 'Rock', 'Punk']",True
6020,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",61.0,3579576.0,3FNOGabABzedvOb3B24M64,He's Back (The Man Behind The Mask),1986-01-01,day,10.0,229693.0,False,45.0,0.785,0.522,9.0,-12.669,0.0,0.0324,0.163,0.0,0.174,0.949,119.883,4.0,"['Metal', 'Rock', 'Punk']",True
6021,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",61.0,3579576.0,7y5mfSJLUmPYmrI5hcCWnT,I Never Cry,1976-01-01,day,11.0,224600.0,False,51.0,0.553,0.284,0.0,-15.602,1.0,0.0317,0.45,3.48e-06,0.114,0.374,136.112,4.0,"['Metal', 'Rock', 'Punk']",True
6022,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54.0,1743979.0,3vV3cr2TpPqFk07zxYUbla,Cum on Feel the Noize,1983,year,12.0,290960.0,False,72.0,0.409,0.92,11.0,-5.439,0.0,0.12,0.00719,0.00105,0.0823,0.37,145.085,4.0,"['Metal', 'Rock']",True
6023,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54.0,1743979.0,28clONjZmul6FjfO6tZQDE,Metal Health (Bang Your Head),1983,year,12.0,316866.0,False,63.0,0.494,0.933,2.0,-5.977,1.0,0.0808,0.0434,0.00108,0.228,0.507,121.201,4.0,"['Metal', 'Rock']",True
6024,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54.0,1743979.0,7kFMBTOVe1fBGI5PefWyY5,Bang Your Head (Metal Health),1984,year,13.0,234373.0,False,52.0,0.553,0.941,11.0,-6.786,0.0,0.0517,0.0241,0.000684,0.325,0.634,121.265,4.0,"['Metal', 'Rock']",True
6025,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54.0,1743979.0,2bkpCVvOn2XZGhzA4fPyuZ,Mama Weer All Crazee Now,1984-11-24,day,10.0,216560.0,False,49.0,0.433,0.785,7.0,-13.527,1.0,0.0503,0.00726,0.0126,0.0889,0.421,136.484,4.0,"['Metal', 'Rock']",True
6026,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54.0,1743979.0,6h0vHtXBWxIIuQ1pnRKCQu,The Wild And The Young,1986-07-17,day,11.0,216733.0,False,47.0,0.517,0.678,7.0,-11.496,1.0,0.0508,0.00768,0.00014,0.0598,0.655,109.267,4.0,"['Metal', 'Rock']",True
6027,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54.0,1743979.0,6POTqp14Lg3PmOkgYJ4lNe,Slick Black Cadillac,1983,year,12.0,254293.0,False,40.0,0.344,0.871,4.0,-6.528,1.0,0.0743,0.0456,0.0,0.326,0.633,162.689,4.0,"['Metal', 'Rock']",True
6028,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54.0,1743979.0,3sswspym5LLTgZTOS6FIsq,Cum On Feel The Noize,2007-01-01,day,2.0,282146.0,False,38.0,0.512,0.922,2.0,-5.583,1.0,0.0587,0.000791,0.000306,0.0654,0.684,144.956,4.0,"['Metal', 'Rock']",True
6029,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54.0,1743979.0,0e33w4vGWXq4GIHYirgiGm,Cum on Feel the Noize,2010-02-26,day,100.0,222133.0,False,41.0,0.44,0.771,11.0,-10.376,0.0,0.0625,0.000199,0.00461,0.0783,0.652,145.098,4.0,"['Metal', 'Rock']",True
6030,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54.0,1743979.0,74wIEdRJGZR5aaKu2XnREO,Don't Wanna Let You Go,1983,year,12.0,281133.0,False,38.0,0.638,0.806,2.0,-6.989,1.0,0.0529,0.105,0.000247,0.0803,0.83,108.257,4.0,"['Metal', 'Rock']",True
6031,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54.0,1743979.0,0S5no2cN1esY74TYCsKbXG,Don't Wanna Be Your Fool,1988-11-01,day,11.0,301266.0,False,39.0,0.332,0.735,2.0,-11.921,0.0,0.0362,0.467,1.03e-05,0.2,0.336,97.834,4.0,"['Metal', 'Rock']",True
6032,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58.0,340426.0,31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",1997,year,18.0,251066.0,False,78.0,0.712,0.549,5.0,-9.484,1.0,0.0254,0.011,0.0,0.118,0.552,109.882,4.0,"['Rock', 'Pop']",True
6033,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58.0,340426.0,0AQqrtK1pULuwZUXhwaaDz,All By Myself,1975-01-01,day,10.0,430000.0,False,65.0,0.376,0.373,7.0,-9.184,0.0,0.0305,0.827,0.832,0.15,0.111,116.074,4.0,"['Rock', 'Pop']",True
6034,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58.0,340426.0,5RzZLJtgtrFo46NqVZWmE3,Love Is All That Matters,1977-01-01,day,8.0,256946.0,False,56.0,0.267,0.353,2.0,-13.419,1.0,0.0305,0.589,0.00237,0.0844,0.303,186.548,4.0,"['Rock', 'Pop']",True
6035,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58.0,340426.0,31HhcRSNcS8Rgv9ldIfh66,Make Me Lose Control,1997,year,18.0,285946.0,False,55.0,0.724,0.619,4.0,-9.074,1.0,0.0242,0.0728,0.0,0.205,0.746,109.029,4.0,"['Rock', 'Pop']",True
6036,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58.0,340426.0,6G3DBTj1s8fuKMAvzTK5JI,All By Myself - Single Edit,1997,year,18.0,271626.0,False,51.0,0.442,0.398,7.0,-10.778,0.0,0.0315,0.721,0.763,0.488,0.178,115.962,4.0,"['Rock', 'Pop']",True
6037,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58.0,340426.0,0heydDe48z4u6n7KNKDHkr,Never Gonna Fall in Love Again,1975-01-01,day,10.0,226160.0,False,46.0,0.415,0.599,9.0,-7.972,1.0,0.0343,0.778,0.0143,0.0908,0.43,115.979,4.0,"['Rock', 'Pop']",True
6038,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58.0,340426.0,3JUSHG1WHesa1p7rN7Ad3g,Baby I Need Your Lovin',1978-01-01,day,9.0,196986.0,False,44.0,0.679,0.501,2.0,-10.682,0.0,0.0451,0.239,0.0,0.0797,0.71,113.436,4.0,"['Rock', 'Pop']",True
6039,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58.0,340426.0,64guo7lFSrByLkkAo0zhyK,I Wanna Hear It From Your Lips,1985-01-01,day,12.0,197346.0,False,40.0,0.702,0.538,0.0,-9.947,1.0,0.0396,0.333,7.26e-06,0.132,0.413,117.253,4.0,"['Rock', 'Pop']",True
6040,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58.0,340426.0,7mMEmfvPRiucTRcB8pjOx0,That's Rock 'n Roll,1975-01-01,day,10.0,191093.0,False,31.0,0.681,0.854,0.0,-6.643,1.0,0.0802,0.32,0.00759,0.342,0.966,129.876,4.0,"['Rock', 'Pop']",True
6041,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58.0,340426.0,3STjByGTUmCTxfmWShd7p6,Change Of Heart,1978-01-01,day,9.0,221893.0,False,30.0,0.625,0.551,7.0,-9.831,1.0,0.0312,0.154,3.27e-06,0.408,0.534,98.769,4.0,"['Rock', 'Pop']",True
6042,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,"classic soul,motown,neo soul,northern soul,quiet storm,soul",71.0,5189557.0,7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,1967-08-29,day,12.0,151666.0,False,87.0,0.663,0.6,7.0,-10.87,1.0,0.032,0.43,0.0,0.184,0.8,129.991,4.0,['Soul'],True
6043,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,"classic soul,motown,neo soul,northern soul,quiet storm,soul",71.0,5189557.0,1tqT6DhmsrtQgyCKUwotiw,I Heard It Through The Grapevine,1968-08-26,day,12.0,194293.0,False,76.0,0.711,0.362,3.0,-10.851,0.0,0.0381,0.272,0.0,0.127,0.616,117.287,4.0,['Soul'],True
