4guBZjUyrGoHsTahO3IHdj,Did It Again,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2019-08-30,day,18,116240,True,79
5itTZ7kNRBl65Nn1QO9Ax9,Dead or Alive,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2023-09-22,day,16,122487,True,74
0IJA9KP6rT55jrP1YpTdhx,Out Of Love (feat. Internet Money),4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2020-09-18,day,19,153626,True,76
2WsuSYJNXGKXVYkHPnq2yp,Ransom (with Juice WRLD) - Remix,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2019-08-30,day,18,171253,True,74
7K3BhSpAxZBznislvUMVtn,Last Night,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,2023-03-03,day,36,163854,True,86
5W4kiM2cUYBJXKRudNyxjW,You Proof,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,2023-03-03,day,36,157477,False,85
0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,2023-03-03,day,36,177387,False,86
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,2021-01-08,day,30,178520,False,86
6foY66mWZN0pSRjZ408c00,Whiskey Glasses,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,2018-04-27,day,14,234346,False,84
5MwynWK9s4hlyKHqhkNn4A,Chasin' You,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,2018-04-27,day,14,205453,False,83
7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,2023-03-03,day,36,181621,False,82
3Qu3Zh4WTKhP9GEXo0aDnb,Thought You Should Know,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,2023-03-03,day,36,215571,True,80
3FU6urUVsgXa6RBuV2PdRk,Heartless (feat. Morgan Wallen),5fMUXHkw8R8eOP2RNVYEZX,Diplo,2020-05-29,day,12,169226,True,81
2YVlDlk2zRceefo6XlC6DX,Ain’t That Some,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,2023-03-03,day,36,158003,True,81
