artist_id,name,genres,popularity,followers
1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,"alternative metal,alternative rock,grunge,permanent wave,rock",71,8467054
3g2kUQ6tHLLbmkV7T4GPtL,Fiona Apple,"art pop,chamber pop,dark pop,lilith,permanent wave,piano rock,singer-songwriter",60,1291296
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,pop,73,9703270
7oPftvlwr6VrsViSDV7fJY,Green Day,"modern rock,permanent wave,punk,rock",78,14424628
4P0dddbxPil35MNN9G2MEX,Cypress Hill,"chicano rap,gangster rap,hip hop,rap rock,west coast rap",64,1917503
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",75,11379717
19ra5tSw0tWufvUp8GotLo,George Michael,new wave pop,70,4500278
7HLvzuM9p11k9lUQfSM4Rq,Warrant,"album rock,glam metal,hard rock",52,1222828
6J7biCazzYhU3gM9j1wfid,Jamiroquai,dance pop,64,2260456
4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,"alternative metal,pop rock,post-grunge",49,426161
3KEb1kbIZN5jumsjFEWgSW,Tal Bachman,pop rock,51,38713
64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,"alternative metal,alternative rock,grunge,hard rock,nu metal,rock",69,4779812
20qISvAhX20dpIbOOzGK3q,Nas,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",71,3477370
0rvjqX7ttXeg3mTy8Xscbt,Journey,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,soft rock",70,5248037
3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,"album rock,classic rock,heartland rock,mellow gold,new wave pop,singer-songwriter,soft rock,yacht rock",64,1021377
0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,"europop,new wave pop,soft rock",65,1859203
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,"dance pop,new wave pop,permanent wave,soft rock",67,2468809
0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock,classic rock,hard rock,mellow gold,rock,soft rock,yacht rock",70,2757125
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,"adult standards,mellow gold,soft rock,yacht rock",61,1574993
7cKtqv9cYVlOwnuCFH95ce,The The,"new romantic,new wave,post-punk,uk post-punk",49,320421
58lV9VcRSjABbAbfWS6skp,Bon Jovi,"glam metal,rock",75,12796878
4wM29TDTr3HI0qFY3KoSFG,Indigo Girls,"ectofolk,folk,lilith,singer-songwriter,women's music",50,332683
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,"album rock,classic rock,heartland rock,mellow gold,piano rock,rock,singer-songwriter,soft rock",73,5527254
3daM7asS0gCFvyLemNx2EE,The Romantics,"album rock,classic rock,heartland rock,mellow gold,new romantic,new wave,new wave pop,power pop,soft rock",57,384639
26bcq2nyj5GB7uRr558iQg,Survivor,"album rock,glam metal,hard rock,soft rock",64,1043189
2jzc5TC5TVFLXQlBNiIUzE,a-ha,"new romantic,new wave,new wave pop,permanent wave,synthpop",69,2122124
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,"canadian pop,canadian singer-songwriter,classic canadian rock,heartland rock,mellow gold,soft rock",72,3337338
5lpH0xAS4fVfLkACg9DAuM,Wham!,"new romantic,new wave,new wave pop,soft rock",68,2494833
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire","disco,funk,jazz funk,soul",70,4077783
1zxDewzd2j1ZdSBGaYcr0y,The Outfield,"album rock,power pop",62,593744
0f3EsoviYnRKTkmayI3cux,Men At Work,"album rock,australian rock,classic rock,hard rock,heartland rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock",63,1159608
5WWSL6rElJeUk3Uc1S2RyD,Dead Or Alive,"hi-nrg,new romantic,new wave pop,synthpop",55,372606
7Js6Lde8thlIHXggv2SCBz,Europe,"album rock,glam metal,hard rock,rock,swedish hard rock,swedish melodic rock",61,1434949
2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,"reggae,roots reggae",75,11863502
6IRouO5mvvfcyxtPDKMYFN,Foreigner,"album rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,rock,soft rock",67,2975675
1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & the Blackhearts,"glam punk,rock",61,743796
6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,"album rock,alternative metal,birmingham metal,classic rock,glam metal,hard rock,metal,nu metal,rock",69,5081122
4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,"new romantic,new wave,new wave pop,permanent wave,rock,sophisti-pop,synthpop",71,3142797
0NKDgy9j66h3DLnN8qu1bB,Eurythmics,"dance rock,new romantic,new wave,new wave pop,soft rock,sophisti-pop,synthpop",65,1822836
3CQIn7N5CuRDP8wEI7FiDA,Run–D.M.C.,"east coast hip hop,golden age hip hop,hip hop,old school hip hop,queens hip hop,rap",57,1296710
51Blml2LZPmy7TTiAg47vQ,U2,"irish rock,permanent wave,rock",75,11668662
55vs7NT1KxcFjbMC4y202E,REO Speedwagon,"album rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,rock,soft rock",62,2432189
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,"heartland rock,mellow gold,permanent wave,rock,singer-songwriter",72,5927886
0gxyHStUsqpMadRV0Di1Qt,Rick Astley,"new romantic,new wave pop,soft rock,sophisti-pop,synthpop",62,1138145
2TzHIUhVpeeDxyJPpQfnV3,Katrina & The Waves,new wave pop,59,89403
2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,"classic rock,folk,folk rock,mellow gold,permanent wave,rock,singer-songwriter,soft rock",65,2204320
2aS6jYh7ysTL1ZUsHneNgM,Berlin,"new romantic,new wave pop,synthpop",58,511168
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop,country,country dawn",69,2273041
6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,"album rock,australian rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock",57,800124
3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,54,42357
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,soft rock,66,4108275
3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",61,3579576
1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,"album rock,classic rock,glam metal,hard rock,metal,rock",54,1743979
2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"new wave pop,soft rock,yacht rock",58,340426
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,"classic soul,motown,neo soul,northern soul,quiet storm,soul",71,5189557
5jNGQ7VOU87x5402JjhTtd,Deniece Williams,"contemporary r&b,disco,funk,motown,post-disco,quiet storm,soul,urban contemporary",49,456121
4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money,"album rock,classic rock,country rock,glam metal,hard rock,mellow gold,soft rock,southern rock",55,858781
2m62cc253Xvd9qYQ8d2X3d,The Alan Parsons Project,"album rock,art rock,classic rock,mellow gold,progressive rock,soft rock,symphonic rock",60,1387340
2kreKea2n96dXjcyAU9j5N,The Pointer Sisters,"disco,girl group,hi-nrg,motown,new wave pop,soft rock",59,1005347
72KyoXzp0NOQij6OcmZUxk,Midnight Oil,australian rock,56,764820
51l0uqRxGaczYr4271pVIC,The Bangles,"album rock,jangle pop,new romantic,new wave,new wave pop,paisley underground,soft rock",60,1345982
19y5MFBH7gohEdGwKM7QsP,Luther Vandross,"quiet storm,soul",60,2862176
6ZNeppgfBLPUyugks9Yn1u,Philip Bailey,yacht rock,54,49077
2tRsMl4eGxwoNabM08Dm4I,Judas Priest,"album rock,alternative metal,birmingham metal,glam metal,hard rock,metal,rock",64,3867198
0JDkhL4rjiPNEp92jAgJnS,Roy Orbison,"adult standards,classic rock,folk rock,mellow gold,rock-and-roll,rockabilly,singer-songwriter",63,1896002
2iM28IgKg89v1o7BTQAVPo,Bruce Hornsby,"album rock,heartland rock,mellow gold,piano rock,singer-songwriter,soft rock",51,383758
6Uhp7WA6sjm5ZL6Xz561de,Living Colour,"funk metal,funk rock,hard rock",48,369357
1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,"album rock,beatlesque,classic rock,glam metal,glam rock,hard rock,heartland rock,mellow gold,power pop,rock,soft rock",58,1416420
5NGO30tJxFlKixkPSgXcFE,The Police,"album rock,classic rock,permanent wave,rock",74,5713895
7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister,"album rock,new romantic,new wave pop,soft rock,synthpop",52,533478
5xQKoGD7Ql92fWd1uWwKkf,Steve Perry,"album rock,heartland rock,mellow gold,new wave pop,soft rock,yacht rock",52,605824
6rqU9HQ57NYGBnBzbrY3a4,Paul Young,"mellow gold,new romantic,new wave,new wave pop,soft rock",55,917341
5IDs1CK15HegSAhGEbSYXo,Billy Ocean,"disco,mellow gold,new romantic,new wave pop,soft rock,yacht rock",59,1106971
1XE70WwxhnrXNAJYQQ9ygx,Bill Medley,soft rock,54,45253
32lVGr0fSRGT6okLKHiP68,Taylor Dayne,"freestyle,hi-nrg,new romantic,new wave pop,soft rock,synthpop",53,442932
05oH07COxkXKIMt6mIPRee,Brandy,"contemporary r&b,dance pop,hip pop,r&b,urban contemporary",62,3455101
296LotOmbj7eOX7r9l46fK,Soul For Real,"boy band,contemporary r&b,new jack swing,r&b",51,674013
7urq0VfqxEYEEiZUkebXT4,112,"atl hip hop,boy band,contemporary r&b,hip pop,r&b,urban contemporary",63,1117398
2S8UlyXW4JjjHcbeg8ddIo,702,"contemporary r&b,girl group,hip pop,r&b",52,786321
2Xu7q46Hf02xOoEIm4E1Qs,Big Pun,"bronx hip hop,east coast hip hop,hardcore hip hop",58,1327043
5NDMothbpdpq2xHqSjrrWn,Faith Evans,"contemporary r&b,hip pop,r&b,urban contemporary",62,1583122
5VfqJBmXcf6ZqXoGij5qTE,Tevin Campbell,"contemporary r&b,new jack swing,r&b,urban contemporary",55,1027251
7peqq4aACFkBwIWGG0YRJ9,Monifah,"contemporary r&b,new jack swing,r&b",37,315335
27TmRLInIAVyWyU14KlALf,Christopher Williams,"contemporary r&b,new jack swing",35,200815
0EVUivUkugMtNF09L4QBMH,Hi-Five,"boy band,contemporary r&b,new jack swing",40,561842
7ypgj95aGInvJMJbMv78wB,Jade,"contemporary r&b,girl group",41,32736
2NmK5FyrQ18HOPXq1UBzqa,SWV,"contemporary r&b,girl group,hip pop,new jack swing,r&b,urban contemporary",57,1863582
7vWlb4pM85jCHvV771qZZW,Tony! Toni! Toné!,"contemporary r&b,new jack swing,r&b,urban contemporary",52,1003487
21gGD9dUby5ls0belA1wqZ,H-Town,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",47,868785
1eNkUXHPaXyuyC8NAgzykK,Jodeci,"contemporary r&b,new jack swing,r&b,urban contemporary",53,1934866
1255GTUKNCLCTvH9ctD4cT,Dru Hill,"contemporary r&b,r&b,urban contemporary",52,1474076
0iVrCROxeyon7MZUW3MfzT,Montell Jordan,"contemporary r&b,hip pop,new jack swing,r&b,urban contemporary",55,852963
7opRqRgF9lvnVraBFCMvIj,Groove Theory,"contemporary r&b,new jack swing",46,191286
2zFZiWQJFFshzojycnXoTL,Bell Biv DeVoe,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",51,1042432
5A8aDgiZdup7bmLO0JVy8T,Alana Hil,,14,41
6cjSmkVvMvyE6tCAo1M9Is,Zhané,"contemporary r&b,r&b",49,320881
2MGT7CYlixSPxAnnkhLpaA,Next,"boy band,contemporary r&b,minneapolis sound,new jack swing,r&b,urban contemporary",52,1161271
3nvvdEjnlsAgbINStkVkkr,EyeOnEyez,,21,29071
62sPt3fswraiEPnKQpAbdE,Bobby Brown,"contemporary r&b,new jack swing,r&b,urban contemporary",53,1138360
6lHL3ubAMgSasKjNqKb8HF,Mýa,"contemporary r&b,hip pop,r&b,urban contemporary",59,1379361
6MLDcHrNh4OqxDZAjMt5pt,Ralph Tresvant,"contemporary r&b,new jack swing",46,372743
1urjDGTd4iBze91Z1W1gu7,Total,"contemporary r&b,hip pop,r&b",52,505274
5aEWnrN8h3MhuFUPRfaVuy,Case,"contemporary r&b,r&b",52,884552
2IBPIcSkvQZyoaVfoyZKE8,Guy,"contemporary r&b,new jack swing,r&b",45,717594
266SmBZTt4zRzaKEANWbfQ,Adina Howard,"contemporary r&b,r&b",43,421879
2XPUDzn2nGbKcT3i90dIUE,ZENG,,19,831
6PzulX5BJXNwDxql6gslSA,Sophia Treadway,,18,418
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,"dance pop,hip pop,neo soul,r&b,urban contemporary",68,3677295
756t7CBmWLNYsshVtS6P44,Tone Stith,"indie r&b,pop r&b,trap soul",48,213225
5z2cHsOmmmWcAPNG1oEhw0,Xscape,"atl hip hop,contemporary r&b,girl group,hip pop,r&b,urban contemporary",49,1549117
1QtIfAa6y7w2JhxYJhYeUG,Color Me Badd,"boy band,contemporary r&b,new jack swing",47,510566
336vr2M3Va0FjyvB55lJEd,D'Angelo,"indie soul,neo soul,soul",57,1191381
2P3cjUru4H3fhSXXNxE9kA,Blackstreet,"boy band,contemporary r&b,new jack swing,r&b",60,753713
0urTpYCsixqZwgNTkPJOJ4,Aaliyah,"contemporary r&b,dance pop,hip pop,r&b,urban contemporary",65,4075141
2r09Inibex3C4ZNTUVSG3m,Keith Sweat,"contemporary r&b,new jack swing,r&b,urban contemporary",55,2005261
4UGMQyNcbGHYg5CDMKkSw3,Az Yet,contemporary r&b,39,278360
0Ttph0pOZiPNTD3y2wUUb6,Shanice,"contemporary r&b,new jack swing,urban contemporary",44,293474
0Br4l2km0ic7BSsNh1E5h4,Trill Ryan,viral rap,34,8338
1YInSKB7mwCXc6JFL8jc9c,Tanya Nolan,,16,27297
5fikk4h5qbEebqK2Fc6e48,En Vogue,"contemporary r&b,girl group,hip pop,new jack swing,r&b,urban contemporary",53,1346391
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",63,2898166
536cPhlYZfof1UGTp19uUr,Ajantha,,14,49
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,"dance pop,r&b,urban contemporary",62,3768315
5M719s0iFExbYpmLDMudPJ,Sentury,,21,1208
3zTOe1BtyTkwNvYZOxXktX,Joe,"contemporary r&b,r&b,urban contemporary",61,1801664
4ryyCNxkhfBSXHx4k2lo3T,Jesse Powell,"contemporary r&b,r&b",36,257499
6PzsqI9GcFkDwMLIrZWv0h,aytee six,,13,63
6JykORVcL2F0ZgM7OxjVSh,Joe Sonza,,10,113
5KNqYrivNgVCHBssEUSu5B,Donell Jones,"contemporary r&b,r&b,urban contemporary",53,1177018
0le01dl1WllSHhjEXRl4in,Tamia,"canadian pop,contemporary r&b,hip pop,r&b,urban contemporary",58,1621740
3X458ddYA2YcVWuVIGGOYe,Toni Braxton,"contemporary r&b,dance pop,r&b,urban contemporary",60,3939953
5Jfegr2MzGGPfYPLcCAsxv,YNIQ,,13,153
5sDe0X0gLSn43jYACSZBzN,Jun Yoon,,23,1457
0ECwFtbIWEVNwjlrfc6xoL,Eagles,"album rock,classic rock,heartland rock,mellow gold,rock,soft rock,yacht rock",72,10080771
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,"mellow gold,soft rock",69,4423462
7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,"album rock,art rock,beatlesque,classic rock,glam rock,mellow gold,rock,soft rock,symphonic rock",68,3914787
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,"disco,mellow gold,soft rock",74,7310661
6bswxXQ3qgvkMQCRu0DKuz,Retrofile,edmonton indie,53,13156
7tjbDPvrdvDshcpEMXKRVb,Gerry Rafferty,"art rock,classic rock,folk rock,mellow gold,soft rock",57,323519
15jHZ1EZwmm2QDjKctvqJQ,Suzi Quatro,glam rock,53,410347
7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,heartland rock,62,1401560
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,"art rock,classic rock,glam rock,permanent wave,rock",74,9940234
2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,"alternative rock,art punk,dance rock,funk rock,new wave,permanent wave,post-punk,rock,zolo",67,2278162
6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts,"album rock,classic rock,folk rock,mellow gold,singer-songwriter,soft rock,yacht rock",53,704117
6P7H3ai06vU1sGvdpBwDmE,Steely Dan,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",64,2109736
6i6WlGzQtXtz7GcC5H5st5,10cc,"album rock,art rock,classic rock,glam rock,mellow gold,new romantic,soft rock,yacht rock",57,677764
3Dzj993UEz8Z5ovxuirzFO,Lindsey Buckingham,heartland rock,44,138964
6v8FB84lnmJs434UJf2Mrm,Neil Young,"canadian singer-songwriter,classic canadian rock,classic rock,folk rock,mellow gold,permanent wave,rock,roots rock,singer-songwriter",57,2819028
7FIoB5PHdrMZVC3q2HE5MS,George Harrison,"album rock,beatlesque,classic rock,folk rock,mellow gold,rock,singer-songwriter,soft rock",63,2547259
0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,"album rock,classic rock,mellow gold,rock",73,7074237
4salDzkGmfycRqNUbyBphh,Styx,"album rock,classic rock,glam metal,hard rock,mellow gold,progressive rock,rock,soft rock",58,1868332
0DW7boyjvbaSP3OJ72sXgC,Al Stewart,"art rock,folk rock,mellow gold,progressive rock,singer-songwriter,soft rock,symphonic rock",50,266800
0fgtHVpOPfXb07S8Jx443z,Player,"soft rock,yacht rock",52,139345
1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,"classic rock,country rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",63,1324431
0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",76,19757189
3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,"album rock,art rock,classic rock,glam rock,mellow gold,piano rock,progressive rock,rock,soft rock,symphonic rock",68,3261463
7dnB1wSxbYa8CejeVg98hz,Meat Loaf,album rock,59,1086487
7bPU7cvfoD20ixGD9Qnqki,Stealers Wheel,folk rock,59,148739
70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,"classic rock,folk,folk rock,melancholia,mellow gold,rock,soft rock",69,4888499
7C4sUpWGlTy7IANjruj02I,Peter Gabriel,"album rock,art rock,classic rock,mellow gold,new romantic,new wave,permanent wave,progressive rock,rock,singer-songwriter,soft rock",62,1615406
4eeRviM714mXXeILmKHxh2,Climax Blues Band,"british blues,country rock,soft rock",40,88595
20je656lhatFVl4EoaNupn,Sophie May,,43,43066
1Ppt4rprTNi78ZG7AExA1f,spin,,16,995
35k2toFgs8gru6GMPChzo6,Julian Taylor,canadian singer-songwriter,30,5638
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,"album rock,classic rock,hard rock,rock,southern rock",69,4900146
2mbvqMGpwLsakeH45p1Jrb,Mungo Jerry,"british blues,classic uk pop",49,82908
6mcrZQmgzFGRWf7C0SObou,Frankie Valli & The Four Seasons,"adult standards,bubblegum pop,doo-wop,lounge,northern soul,rock-and-roll,rockabilly",60,605795
7pwk3M6iETEiAFLwqkgLrk,ØZWALD,modern indie folk,24,4004
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,"beatlesque,classic rock,mellow gold,rock",69,4573012
1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt,"country rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",59,877968
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,"classic rock,country rock,rock,southern rock,swamp rock",76,6174195
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,"album rock,british invasion,classic rock,rock",78,13455698
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,"classic rock,folk,folk rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",69,3004516
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,"memphis soul,motown,soul",64,2829731
1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,"classic rock,folk,folk rock,mellow gold,psychedelic rock,rock,soft rock,sunshine pop",65,1649172
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,"rock-and-roll,rockabilly",75,8852575
3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,"album rock,blues rock,classic rock,country rock,folk,folk rock,heartland rock,mellow gold,psychedelic rock,rock,roots rock,soft rock,southern rock",60,773170
7mEIug7XUlQHikrFxjTWes,Neil Diamond,"adult standards,brill building pop,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock,yacht rock",64,2568518
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,"adult standards,dixieland,harlem renaissance,jazz trumpet,new orleans jazz,soul,swing,vocal jazz",68,2761322
0iOVhN3tnSvgDbcg25JoJb,Etta James,"jazz blues,soul,soul blues,torch song,vocal jazz",65,1556986
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,"classic soul,jazz blues,memphis soul,neo soul,soul,southern soul,vocal jazz",67,3240520
2VIoWte1HPDbZ2WqHd2La7,The Turtles,"bubblegum pop,classic rock,folk rock,merseybeat,psychedelic rock,rock-and-roll",56,579019
7fIvjotigTGWqjIz6EP1i4,Four Tops,"classic soul,disco,motown,quiet storm,soul",60,1084518
3CDKmzJu6uwEGnPLLZffpD,Frankie Valli,"adult standards,bubblegum pop,lounge,rock-and-roll",60,265602
36QJpDe2go2KgaRleHCDTp,Led Zeppelin,"album rock,classic rock,hard rock,rock",73,13854731
57bUPid8xztkieZfS7OlEV,The Supremes,"classic girl group,disco,motown,soul",61,1638909
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"adult standards,easy listening,lounge",75,6656394
320EPCSEezHt1rtbfwH6Ck,The Monkees,"album rock,beatlesque,bubblegum pop,classic rock,folk rock,mellow gold,rock-and-roll,singer-songwriter,soft rock,sunshine pop",59,1134919
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,"motown,soul",72,6304709
1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,"adult standards,british invasion",61,898402
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,"adult standards,lounge,soul,swing,vocal jazz",68,2126779
22WZ7M8sxp5THdruNY3gXt,The Doors,"acid rock,album rock,classic rock,hard rock,psychedelic rock,rock",70,7504894
293zczrfYafIItmnmM3coR,Chuck Berry,"blues,blues rock,classic rock,rock,rock-and-roll,rockabilly,soul",63,1887849
1SQRv42e4PjEYfPhS0Tk9E,The Kinks,"album rock,art rock,british invasion,classic rock,folk rock,glam rock,protopunk,psychedelic rock,rock,singer-songwriter",63,2489338
776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",67,6425131
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,"brill building pop,classic girl group,motown,rock-and-roll",60,261279
2jgPkn6LuUazBoBk6vvjh5,The Zombies,"baroque pop,british invasion,classic rock,folk rock,psychedelic rock",57,927382
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,"baroque pop,classic rock,folk rock,mellow gold,psychedelic rock,rock,sunshine pop",68,4308475
3ICflSq6ZgYAIrm2CTkfVP,The Animals,"album rock,british invasion,classic rock,hard rock,protopunk,psychedelic rock,rock",62,2304339
2BVYdY4PyfCF9z4NrkhEB2,Sam & Dave,"classic soul,memphis soul,soul,southern soul",55,320003
4vpDg7Y7fU982Ds30zawDA,The Band,"blues rock,classic canadian rock,classic rock,cosmic american,country rock,folk,folk rock,heartland rock,jam band,mellow gold,rock,roots rock,southern rock,swamp rock",58,1062797
32r72WOqqRO1DtSznId7Lr,James Brown & The Famous Flames,soul,53,164196
2qFr8w5sWUITRlzZ9kZotF,Jefferson Airplane,"acid rock,album rock,blues rock,classic rock,folk rock,hard rock,mellow gold,psychedelic rock,rock,singer-songwriter",57,1514735
33QmoCkSqADuQEtMCysYLh,The Archies,"bubblegum pop,classic canadian rock,rock-and-roll",54,132608
3KGQvnOoqUHi3KxKQMZtXr,The Box Tops,"bubblegum pop,classic garage rock,folk rock,merseybeat,psychedelic rock,rock-and-roll",50,156911
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,"arkansas country,outlaw country,rock",70,6074427
74oJ4qxwOZvX6oSsu1DGnw,Cream,"album rock,blues rock,british blues,classic rock,folk rock,hard rock,psychedelic rock,rock,singer-songwriter,supergroup",61,2254266
1eYhYunlNJlDoQhtYBvPsi,Ray Charles,"classic soul,jazz blues,piano blues,soul,soul blues,vocal jazz",65,2123705
1WRM9i067hd2ujxxi8FI3m,Steppenwolf,"acid rock,album rock,blues rock,classic canadian rock,classic rock,hard rock,proto-metal,rock,singer-songwriter,soft rock",59,1522094
74ASZWbe4lXaubB36ztrGX,Bob Dylan,"classic rock,country rock,folk,folk rock,psychedelic rock,rock,roots rock,singer-songwriter",68,6291947
7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,"bubblegum pop,classic rock,country rock,folk,folk rock,mellow gold,psychedelic rock,rock-and-roll,soft rock",55,488213
7G1GBhoKtEPnP86X2PvEYO,Nina Simone,"jazz blues,neo soul,soul,soul jazz,torch song,vocal jazz",66,2707503
67ea9eGLXYMsO2eYQRui3w,The Who,"album rock,british invasion,classic rock,hard rock,rock",65,5215637
4J69yWrKwWJgjv3DKTZcGo,Big Brother & The Holding Company,"blues,blues rock,folk rock,psychedelic rock",52,265974
7ceUfdWq2t5nbatS6ollHh,Paul Anka,"adult standards,canadian pop,easy listening,rock-and-roll",58,655013
1FqqOl9itIUpXr4jZPIVoT,The Drifters,"adult standards,doo-wop,rock-and-roll,rockabilly,soul",56,497770
2uNpV18izVIP7DNusoWbT5,Bobby Hebb,northern soul,48,33668
7qQJQ3YtcGlqaLg5tcypN2,Chubby Checker,"rock-and-roll,rockabilly",52,331503
08b2PA6eFyugsWAk41eQKZ,Lesley Gore,"brill building pop,bubblegum pop,classic girl group",53,248477
60df5JBRRPcnSpsIMxxwQm,Otis Redding,"classic soul,memphis soul,soul,soul blues,southern soul,vocal jazz",67,2158656
15FyiY3ChN0QRspHIQYq0W,Dion,"doo-wop,rock-and-roll,rockabilly",54,193874
6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,"classic soul,soul,vocal jazz",65,1547407
0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett,"classic soul,memphis soul,soul,southern soul",54,609582
2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash","album rock,classic rock,country rock,folk,folk rock,heartland rock,mellow gold,rock,soft rock",56,1854727
0FMucZsEnCxs5pqBjHjIc8,Stan Getz,"bebop,bossa nova,cool jazz,jazz,jazz saxophone,latin jazz,samba-jazz,vocal jazz",62,405978
6Tw1ktF4xMmzaLLbe98I2z,Harry Belafonte,calypso,56,209792
0EodhzA6yW1bIdD5B4tcmJ,Bobby Darin,"adult standards,easy listening,lounge,rock-and-roll,vocal jazz",58,530616
5Y9xEAGW4GwGJgbiI6W85P,Ritchie Valens,"rock-and-roll,rockabilly",55,543230
2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,"piano rock,rock-and-roll,rockabilly",54,856244
3wYyutjgII8LJVVOLrGI0D,Buddy Holly,"classic rock,folk rock,mellow gold,rock-and-roll,rockabilly,singer-songwriter",55,1258857
3rxeQlsv0Sc2nyYaZ5W71T,Chet Baker,"cool jazz,jazz,jazz trumpet,vocal jazz",62,1028150
